datetime,Ia(A),Ib(A),Ic(A),In(A),Iavg(A),Va(V),Vb(V),Vc(V),Vavg(V),Pa(kW),Pb(kW),Pc(kW),Ptot(kW),VARa(kVAR),VARb(kVAR),VARc(kVAR),VARtot(kVAR),VAa(V),VAb(V),VAc(V),VAtot(V),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
1/3/2023 0:00:00,1.509406889,1.940311111,1.542065778,0,0,0,0,0,0,0.247219096,0.226994395,0.369029198,0.843238059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 0:15:00,1.516030068,2.189223646,1.646037841,0,0,0,0,0,0,0.243437251,0.228706058,0.438551681,0.91069402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 0:30:00,1.536577105,2.200126453,1.67019868,0,0,0,0,0,0,0.227649294,0.232168821,0.44239714,0.902214544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 0:45:00,1.540309576,2.151824233,1.644654644,0,0,0,0,0,0,0.219038201,0.233172404,0.45567174,0.907882596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 1:00:00,1.537478613,1.586886985,1.51657945,0,0,0,0,0,0,0.263906781,0.233236769,0.323213173,0.820356404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 1:15:00,1.525446696,1.522026802,1.421773118,0,0,0,0,0,0,0.210795374,0.231140429,0.310049039,0.751984841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 1:30:00,1.529643579,1.966113815,1.634447703,0,0,0,0,0,0,0.258221231,0.231892186,0.417392644,0.907506008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 1:45:00,1.529991555,1.271760562,1.336654444,0,0,0,0,0,0,0.209083555,0.232072956,0.258878878,0.700035305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 2:00:00,1.543532667,1.35726,1.372811,0,0,0,0,0,0,0.210065222,0.23398604,0.278875882,0.72292722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 2:15:00,1.528646667,1.824153333,1.583944,0,0,0,0,0,0,0.256489841,0.23183957,0.388890341,0.877220002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 2:30:00,1.532731071,1.249654866,1.329520079,0,0,0,0,0,0,0.207837802,0.232619169,0.253949635,0.694408008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 2:45:00,1.539259111,1.347425778,1.367606889,0,0,0,0,0,0,0.209194112,0.23348063,0.276281206,0.718893688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 3:00:00,1.53993,1.820318333,1.590106444,0,0,0,0,0,0,0.256696436,0.233969244,0.389398253,0.879862776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 3:15:00,1.541510444,1.251165222,1.334128556,0,0,0,0,0,0,0.208150729,0.23479452,0.254426562,0.697398257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 3:30:00,1.539814556,1.351591444,1.430967889,0,0,0,0,0,0,0.254958162,0.234123714,0.277098419,0.766226749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 3:45:00,1.539765204,1.760174236,1.502253286,0,0,0,0,0,0,0.207847941,0.234048215,0.336884591,0.779069731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 4:00:00,1.540935927,2.271688424,1.672694457,0,0,0,0,0,0,0.207999482,0.234939203,0.451606431,0.894580574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 4:15:00,1.540602158,1.92055571,1.619226495,0,0,0,0,0,0,0.254342525,0.234702357,0.364278833,0.853267382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 4:30:00,1.540302889,1.918375667,1.553925333,0,0,0,0,0,0,0.207455529,0.234458295,0.363982001,0.805895372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 4:45:00,1.539630642,2.262002133,1.734427851,0,0,0,0,0,0,0.255379206,0.234382798,0.451697156,0.941040147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 5:00:00,1.538579317,1.588193009,1.442150523,0,0,0,0,0,0,0.20702325,0.23438805,0.313720734,0.755152443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 5:15:00,1.53006756,1.332114585,1.354262951,0,0,0,0,0,0,0.206267204,0.233011713,0.272146727,0.711450016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 5:30:00,1.519805457,1.52112137,1.475157434,0,0,0,0,0,0,0.251731556,0.231514807,0.317352674,0.800345539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 5:45:00,1.51218559,1.574530191,1.428128986,0,0,0,0,0,0,0.204654477,0.230363508,0.329543155,0.764580362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 6:00:00,1.506164667,1.276625444,1.386720111,0,0,0,0,0,0,0.24949125,0.229357318,0.259646681,0.738515723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 6:15:00,1.508946333,1.304974222,1.333384,0,0,0,0,0,0,0.203417018,0.230004054,0.265848875,0.699372793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 6:30:00,4.98225715,2.52709314,3.633802476,0,0,0,0,0,0,0.718759555,1.064317722,0.485125047,2.268661633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 6:45:00,7.286795,2.319631667,4.841030111,0,0,0,0,0,0,1.080864574,1.61939645,0.379298063,3.079564782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 7:00:00,6.776383889,2.325954778,4.668530667,0,0,0,0,0,0,1.08455861,1.521167381,0.399914576,3.005643078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 7:15:00,1.910746889,2.772983,3.257934667,0,0,0,0,0,0,1.125257929,0.347253346,0.516885419,1.989268016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 7:30:00,5.430019333,2.313926333,4.087769889,0,0,0,0,0,0,0.990404438,1.18604856,0.398068891,2.574523852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 7:45:00,2.792236927,2.305568816,2.11546992,0,0,0,0,0,0,0.214273014,0.559127667,0.390312892,1.163728016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 8:00:00,7.893727307,2.867263516,4.0691635,0,0,0,0,0,0,0.264935139,1.765011257,0.549924715,2.580334714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 8:15:00,6.586508989,4.462227148,4.100270574,0,0,0,0,0,0,0.21429784,1.457639919,0.868702837,2.539799635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 8:30:00,6.578082444,8.915325889,5.642362333,0,0,0,0,0,0,0.259100736,1.453083799,1.810001577,3.522192659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 8:45:00,7.360644161,12.04489871,6.881357995,0,0,0,0,0,0,0.211775879,1.628147089,2.489311605,4.32923424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 9:00:00,8.120795383,12.70875987,7.387401202,0,0,0,0,0,0,0.229563327,1.793139266,2.77415935,4.796861541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 9:15:00,9.184262554,12.57626649,7.889414954,0,0,0,0,0,0,0.376648458,2.05911986,2.747427822,5.183196359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 9:30:00,15.00051244,13.64433878,12.59923844,0,0,0,0,0,0,1.656882854,3.192388287,2.934383951,7.783655473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 9:45:00,14.05905244,15.75342122,13.03866889,0,0,0,0,0,0,1.655446827,2.949607806,3.379049931,7.984104541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 10:00:00,14.02837689,17.30197967,13.73340156,0,0,0,0,0,0,1.763087501,2.942668157,3.63363231,8.339387892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 10:15:00,13.78753567,14.74473589,12.67084044,0,0,0,0,0,0,1.682855071,2.877598465,3.145162447,7.705615918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 10:30:00,9.403531902,11.04801887,8.501457208,0,0,0,0,0,0,0.965101026,2.048779417,2.367258491,5.381826097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 10:45:00,12.871764,17.60747233,14.07093089,0,0,0,0,0,0,2.376340727,2.699495039,3.648226187,8.723134026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 11:00:00,14.33041711,21.03885522,15.36044056,0,0,0,0,0,0,2.153299862,2.920957145,4.438515344,9.513488878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 11:15:00,14.57008333,19.13874078,13.54521967,0,0,0,0,0,0,1.283164297,3.0786682,4.134680028,8.495614667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 11:30:00,14.85477356,16.47247711,12.93128956,0,0,0,0,0,0,1.378810682,3.139322613,3.534108342,8.056027894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 11:45:00,14.00599029,14.77684879,12.32258739,0,0,0,0,0,0,1.519498825,3.014803788,3.177751185,7.710522173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 12:00:00,13.92311756,13.33506956,11.69988856,0,0,0,0,0,0,1.442908766,3.007359379,2.865918476,7.313675841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 12:15:00,12.23805756,13.02806222,10.48189936,0,0,0,0,0,0,1.170296246,2.671454378,2.803689025,6.649112496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 12:30:00,14.41568305,17.64600885,12.92332489,0,0,0,0,0,0,1.252118231,3.066131387,3.804273753,8.122188524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 12:45:00,15.89588828,22.09870102,15.79963086,0,0,0,0,0,0,1.764523785,3.362065037,4.679438966,9.804973218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 13:00:00,17.04434849,22.33659823,17.39664145,0,0,0,0,0,0,2.698489342,3.630911519,4.666939265,10.99412308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 13:15:00,21.1427184,23.01025513,18.84558426,0,0,0,0,0,0,2.610492907,4.570337094,4.832705828,12.01095195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 13:30:00,21.16054152,16.60939637,15.06853499,0,0,0,0,0,0,1.434646821,4.59655943,3.554528647,9.584971169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 13:45:00,22.52179312,17.29152099,17.02550426,0,0,0,0,0,0,2.341782567,4.880118237,3.708009596,10.92967315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 14:00:00,42.45865842,30.85455036,33.2237913,0,0,0,0,0,0,5.272075858,8.983767004,6.236477245,20.49310119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 14:15:00,41.0942914,33.43892182,34.124993,0,0,0,0,0,0,5.707739485,8.72549884,6.838333827,21.26836409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 14:30:00,36.70880825,32.48667678,30.60370558,0,0,0,0,0,0,4.608169262,7.882398822,6.635438792,19.12622709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 14:45:00,40.00774038,35.26871146,34.56483771,0,0,0,0,0,0,6.028298733,8.567648153,7.132885422,21.72883322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 15:00:00,39.62788583,31.75974835,33.52104336,0,0,0,0,0,0,6.33312845,8.57848456,6.476200135,21.38781431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 15:15:00,40.28030302,36.46713611,35.38942918,0,0,0,0,0,0,6.207528327,8.605206118,7.377156224,22.18989182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 15:30:00,38.38487384,32.70548824,33.36713667,0,0,0,0,0,0,6.164877902,8.240782265,6.707757488,21.11341897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 15:45:00,37.45610825,30.38758059,29.90580534,0,0,0,0,0,0,4.450627226,8.072765794,6.31909048,18.84248442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 16:00:00,37.59142144,29.6407025,30.77138089,0,0,0,0,0,0,5.229276707,8.076575437,6.16519267,19.47104572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 16:15:00,39.21364306,33.24510073,31.94261209,0,0,0,0,0,0,4.712039788,8.363373305,6.881733157,19.95714727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 16:30:00,37.42238349,31.22001567,31.40284286,0,0,0,0,0,0,5.315130231,7.987633269,6.477961251,19.78206831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 16:45:00,27.97274556,22.64208333,21.57344078,0,0,0,0,0,0,2.922565659,6.077731205,4.793916331,13.79512408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 17:00:00,22.07012978,18.778801,17.55783367,0,0,0,0,0,0,2.520925231,4.833061584,4.058647335,11.41576302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 17:15:00,23.26637689,23.64834044,18.97083589,0,0,0,0,0,0,1.887328309,5.026748273,5.071574512,11.98550394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 17:30:00,20.298441,30.60935022,19.97590189,0,0,0,0,0,0,1.852857476,4.458671063,6.527169297,12.83819914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 17:45:00,19.92553922,33.68642478,19.99814511,0,0,0,0,0,0,1.217039843,4.384969193,7.181734505,12.78542964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 18:00:00,15.19759956,28.38992022,16.55819733,0,0,0,0,0,0,1.178179562,3.382624831,6.061059973,10.62196133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 18:15:00,12.52157988,27.5593954,15.64973176,0,0,0,0,0,0,1.288695999,2.764467238,5.859280192,9.914673028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 18:30:00,12.70015156,16.02287144,13.46754011,0,0,0,0,0,0,2.489157851,2.794831375,3.400504958,8.685222337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 18:45:00,13.12836522,27.19471865,17.61086684,0,0,0,0,0,0,2.680116073,2.860481995,5.731104198,11.27227964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 19:00:00,12.85857743,25.66025943,16.6436892,0,0,0,0,0,0,2.448169853,2.795580265,5.410830079,10.65310394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 19:15:00,13.52630309,15.55697658,13.82815254,0,0,0,0,0,0,2.632410386,2.924398802,3.289025083,8.844008549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 19:30:00,15.05094083,25.56115815,17.89563707,0,0,0,0,0,0,2.740457478,3.198019683,5.368008389,11.30833916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 19:45:00,9.487774407,3.988160989,5.836189746,0,0,0,0,0,0,0.872372705,2.057828649,0.807539693,3.737987085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 20:00:00,8.762252444,2.974670778,6.127883333,0,0,0,0,0,0,1.486087137,1.921504132,0.574928753,3.982694519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 20:15:00,7.242294889,3.489255889,5.232687111,0,0,0,0,0,0,1.097956988,1.61207051,0.706515917,3.416473099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 20:30:00,7.203472937,3.013735513,5.127918283,0,0,0,0,0,0,1.144597095,1.604243705,0.588213407,3.337083011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 20:45:00,7.181540444,3.006069,5.105693333,0,0,0,0,0,0,1.13399382,1.601541625,0.587062796,3.322602678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 21:00:00,7.145732556,3.364353889,4.619320444,0,0,0,0,0,0,0.718292811,1.593786944,0.673720436,2.985502135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 21:15:00,7.229171444,3.009111333,5.338869556,0,0,0,0,0,0,1.278110288,1.59797297,0.584780158,3.460863244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 21:30:00,7.226211667,2.984384222,5.366646444,0,0,0,0,0,0,1.305845659,1.598207331,0.579591147,3.483668833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 21:45:00,5.37256706,3.418463231,4.160939174,0,0,0,0,0,0,0.815507873,1.184400583,0.683731855,2.669460149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 22:00:00,0.348464769,1.901844433,1.021832878,0,0,0,0,0,0,0.214269404,0.06918,0.35992145,0.574261276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 22:15:00,0.343349001,1.836262751,0.99994044,0,0,0,0,0,0,0.215063305,0.06918,0.34530218,0.560280406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 22:30:00,0.332751889,2.365379,1.237132889,0,0,0,0,0,0,0.258524086,0.06918,0.474840057,0.733468899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 22:45:00,0.321895237,1.811606996,0.99138787,0,0,0,0,0,0,0.215077341,0.06918,0.337425932,0.55250297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 23:00:00,0.347954359,1.919733351,1.089790458,0,0,0,0,0,0,0.260621525,0.06918,0.363108337,0.623729888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 23:15:00,0.342202814,2.273919928,1.14721937,0,0,0,0,0,0,0.215204617,0.06918,0.453657213,0.668861809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 23:30:00,0.329649,1.916665111,1.028486444,0,0,0,0,0,0,0.215189361,0.06918,0.36345176,0.578641054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2023 23:45:00,0.330710333,1.925960111,1.089630111,0,0,0,0,0,0,0.258411558,0.06918,0.364592835,0.623004751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 0:00:00,0.328605333,1.78769,0.985037333,0,0,0,0,0,0,0.216431778,0.06918,0.332720394,0.549152478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 0:15:00,0.333103444,2.339926778,1.225161333,0,0,0,0,0,0,0.257713914,0.06918,0.467906526,0.725620242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 0:30:00,0.343574443,1.368958648,0.840827707,0,0,0,0,0,0,0.213004294,0.06918,0.2781372,0.491152404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 0:45:00,0.338827758,1.247707734,0.802468141,0,0,0,0,0,0,0.213704398,0.06918,0.252171452,0.465879149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 1:00:00,0.338626782,1.827652595,1.055738113,0,0,0,0,0,0,0.257364661,0.06918,0.388061671,0.645246114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 1:15:00,0.33546513,1.356905685,0.837706401,0,0,0,0,0,0,0.213150552,0.06918,0.276057287,0.489210731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 1:30:00,0.340821842,1.249935884,0.864063538,0,0,0,0,0,0,0.258007526,0.06918,0.252263174,0.510659752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 1:45:00,0.354416768,1.812043508,0.989666915,0,0,0,0,0,0,0.213643065,0.06918,0.384260413,0.597969559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 2:00:00,0.338172969,1.352935562,0.83705566,0,0,0,0,0,0,0.213931756,0.06918,0.276112318,0.490048777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 2:15:00,0.349521111,1.246748444,0.860622667,0,0,0,0,0,0,0.256496804,0.06918,0.252759835,0.509241278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 2:30:00,0.320332689,1.821426762,0.993695802,0,0,0,0,0,0,0.214019695,0.06918,0.387650265,0.60185154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 2:45:00,0.345018111,1.357796889,0.901085444,0,0,0,0,0,0,0.258998631,0.06918,0.27711403,0.536114774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 3:00:00,0.345372222,1.249426111,0.803947556,0,0,0,0,0,0,0.214525607,0.06918,0.2531751,0.467665657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 3:15:00,0.336751444,2.091525667,1.085903667,0,0,0,0,0,0,0.214310664,0.06918,0.432897517,0.646266633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 3:30:00,0.339889667,1.921211222,1.092376667,0,0,0,0,0,0,0.260961468,0.06918,0.362509833,0.623470229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 3:45:00,0.338444556,1.825543889,0.994358,0,0,0,0,0,0,0.214323388,0.06918,0.33976262,0.554143332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 4:00:00,0.340920061,2.004808654,1.126691335,0,0,0,0,0,0,0.277245306,0.06918,0.385449929,0.662475434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 4:15:00,0.338006355,2.282587827,1.157879919,0,0,0,0,0,0,0.257630218,0.06918,0.455007314,0.713012608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 4:30:00,0.329074766,1.58980853,0.872861382,0,0,0,0,0,0,0.203850986,0.06918,0.305044808,0.508971215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 4:45:00,0.329813679,1.35529698,0.923859854,0,0,0,0,0,0,0.278642466,0.06918,0.277264721,0.555909611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 5:00:00,0.32804787,1.816066738,1.004884881,0,0,0,0,0,0,0.226247999,0.06918,0.386672434,0.613015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 5:15:00,0.332761927,1.246005711,0.872629714,0,0,0,0,0,0,0.267433262,0.06918,0.252784525,0.520244068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 5:30:00,0.346715559,1.352194369,0.841459431,0,0,0,0,0,0,0.218531807,0.06918,0.276279796,0.494863323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 5:45:00,0.320614,1.809805333,0.992443,0,0,0,0,0,0,0.216567266,0.06918,0.384497047,0.601100858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 6:00:00,0.318428333,1.349111111,0.898459556,0,0,0,0,0,0,0.260178501,0.06918,0.274735337,0.534915618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 6:15:00,0.340223,1.223894889,0.792056889,0,0,0,0,0,0,0.213492778,0.06918,0.249262519,0.462760181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 6:30:00,0.353622504,1.325793117,0.882925228,0,0,0,0,0,0,0.254875628,0.06918,0.279975574,0.534757436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 6:45:00,0.36,0.867008889,0.669770222,0,0,0,0,0,0,0.210829768,0.06918,0.172935907,0.383765572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 7:00:00,1.482384222,1.014030889,1.154482222,0,0,0,0,0,0,0.210985129,0.210051767,0.210416157,0.596660955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 7:15:00,1.768241,1.934536333,1.515299667,0,0,0,0,0,0,0.254253776,0.261155905,0.422088139,0.845668353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 7:30:00,5.728805556,1.985006778,4.565613889,0,0,0,0,0,0,1.34495023,1.28540431,0.412555288,3.032221499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 7:45:00,6.665818889,2.758465222,5.384417444,0,0,0,0,0,0,1.513038501,1.484320428,0.544518663,3.541877506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 8:00:00,6.689410294,2.864831767,5.312686401,0,0,0,0,0,0,1.426117869,1.479353285,0.559559041,3.465029958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 8:15:00,6.861682332,2.979899118,4.927468835,0,0,0,0,0,0,1.09391663,1.53940923,0.562577395,3.195903113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 8:30:00,7.988592701,7.838490577,6.970050451,0,0,0,0,0,0,1.126400437,1.789796056,1.700947219,4.617131657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 8:45:00,8.120114659,8.280452636,7.104241051,0,0,0,0,0,0,1.087912351,1.816858021,1.804998057,4.711272708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 9:00:00,7.545937174,4.503756584,5.726689113,0,0,0,0,0,0,1.134690163,1.683142055,0.904549171,3.723923356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 9:15:00,7.096270582,2.322107526,4.787660045,0,0,0,0,0,0,1.095373429,1.57960309,0.394173696,3.070675477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 9:30:00,8.959769985,2.911612552,5.650699824,0,0,0,0,0,0,1.134275391,2.003702509,0.564031092,3.702146008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 9:45:00,13.333268,8.270779392,8.962750817,0,0,0,0,0,0,1.172884195,2.981149992,1.770781653,5.920485529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 10:00:00,13.61642054,12.35508689,10.43601118,0,0,0,0,0,0,1.191890345,3.047384818,2.698555798,6.937732558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 10:15:00,13.86602889,10.63007989,9.917091556,0,0,0,0,0,0,1.173128703,3.102762661,2.314607863,6.591853499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 10:30:00,14.20301053,10.07669467,9.743241772,0,0,0,0,0,0,1.098630342,3.17846388,2.160881754,6.437380766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 10:45:00,16.69268244,15.18815944,12.36205467,0,0,0,0,0,0,1.161290806,3.718642397,3.259177725,8.134129992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
